acct_no,equip_status,count_of_latecharge,core_programming,all_star,payment_method,line_of_business,commitment,core_international,tenure,credit_score,trds_mop_equal_2_or_gt_num,tot_amt_now_past_due_amt,bill1,bill2,bill3,bill4,bill5,curr_bal,dish_restart_flag,no_of_receivers,total_devices,total_equip_charge_amt
8255909800863414,RETURNED,2,AT 120+,1_Star,Standard Billing,DSL with Video,0, NA,578,625,                2.33,                 .00,531.39,531.39,531.39,531.39,531.39,387.08,NULL,3.0,3,600.0
8255909800864032,RETURNED,1,AT 200,2_Star,Standard Billing,Video Only,1, NA,643,585,                 .52,              247.87,0.0,0.0,0.0,0.0,0.0,197.58,NULL,1.0,1,300.0
8255909800865500,RETURNED,0,Smart Pack,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,8,535,                 .29,                2.71,499.52,499.52,499.52,499.52,499.52,47.43,NULL,2.0,2,400.0
8255909800866714,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,65,605,                1.13,              130.48,1343.06,1343.06,1343.06,1343.06,1343.06,188.98,NULL,4.0,1,400.0
8255909800868587,RETURNED,1,OTHER PROGRAMMING,3_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,246,675,                 .81,              368.15,606.73,606.73,606.73,606.73,606.73,94.45,NULL,2.0,2,500.0
8255909800869080,RETURNED,1,Smart Pack,1_Star,Standard Billing,Video Only,1, NA,400,695,                1.11,               30.89,259.4,259.4,259.4,259.4,259.4,61.48,NULL,1.0,1,200.0
8255909800871110,UNRESOLVED,0,Latino Plus,2_Star,Standard Billing,Video Only,1, CORE INTERNATIONAL,0,745,                 .31,                 .00,972.24,972.24,972.24,972.24,972.24,-0.06,NULL,3.0,1,300.0
8255909800874692,RETURNED,2,AT 200,1_Star,Standard Billing,Video Only,1, CORE INTERNATIONAL,431,635,                 .24,                 .00,382.98,382.98,382.98,382.98,382.98,243.79,NULL,3.0,3,600.0
8255909800875848,RETURNED,1,Latino Plus,2_Star,Standard Billing,Video Only,0, NA,84,0,                 .71,              317.88,564.07,564.07,564.07,564.07,564.07,200.8,NULL,2.0,1,200.0
8255909800876457,UNRESOLVED,1,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,0, NA,178,625,                1.18,              141.55,1027.93,1027.93,1027.93,1027.93,1027.93,61.96,NULL,3.0,1,400.0
8255909800876655,RETURNED,1,Dish America,4_Star,Standard Billing,DSL with Video,0, NA,1924,675,                 .18,               13.64,230.11,230.11,230.11,230.11,230.11,230.11,NULL,1.0,1,200.0
8255909800877612,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,178,575,                 .31,               59.43,491.39,491.39,491.39,491.39,491.39,198.8,NULL,4.0,2,500.0
8255909800881770,UNRESOLVED,2,AT 200,2_Star,Standard Billing,Video Only,0, NA,218,0,                 .30,              109.28,911.43,911.43,911.43,911.43,911.43,276.89,NULL,1.0,1,400.0
8255909800882406,UNRESOLVED,4,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,331,515,                 .50,                 .00,819.11,819.11,819.11,819.11,819.11,318.38,NULL,1.0,1,400.0
8255909800884493,UNRESOLVED,1,AT 250,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,71,595,                2.68,               54.53,823.0,823.0,823.0,823.0,823.0,161.63,NULL,1.0,1,300.0
8255909800885342,RETURNED,1,AT 120,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,227,655,                 .68,                2.68,360.54,360.54,360.54,360.54,360.54,199.69,NULL,2.0,2,500.0
8255909800888338,RETURNED,1,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,756,605,                 .62,              207.44,117.58,117.58,117.58,117.58,117.58,22.96,NULL,1.0,1,400.0
8255909800888361,RETURNED,1,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,0, NA,461,0,                 .16,               11.46,0.0,0.0,0.0,0.0,0.0,28.06,NULL,5.0,3,900.0
8255909800890003,RETURNED,2,Latino Plus,1_Star,Standard Billing,Video Only,1, NA,796,0,                 .88,              236.14,166.05,166.05,166.05,166.05,166.05,208.18,NULL,2.0,2,500.0
8255909800893601,UNRESOLVED,1,Americas Everything Pack,1_Star,Standard Billing,DSL with Video,0, CORE INTERNATIONAL,376,585,                 .19,                 .00,1078.56,1078.56,1078.56,1078.56,1078.56,485.81,NULL,3.0,2,500.0
8255909800894617,RETURNED,3,AT 200,1_Star,Standard Billing,Video Only,1, NA,606,575,                 .95,               42.58,588.45,588.45,588.45,588.45,588.45,419.45,NULL,2.0,1,300.0
8255909800894849,RETURNED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,704,705,                 .79,               79.89,369.53,369.53,369.53,369.53,369.53,23.11,NULL,2.0,2,500.0
8255909800894898,RETURNED,1,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,210,605,                 .13,                 .00,396.1,396.1,396.1,396.1,396.1,63.4,NULL,1.0,1,300.0
8255909800895556,RETURNED,1,AT 120,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,334,675,                 .46,                 .00,0.0,0.0,0.0,0.0,0.0,276.27,NULL,2.0,2,500.0
8255909800896182,NO CHARGE-SYSTEM WAIVED,6,AT 120,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,848,585,                 .58,              664.92,146.36,146.36,146.36,146.36,146.36,154.86,NULL,2.0,1,200.0
8255909800897073,ACE COLLECTED,6,OTHER PROGRAMMING,1_Star,Standard Billing,DSL and Telephone with Video,0, CORE INTERNATIONAL,455,565,                 .65,               27.62,2055.94,2055.94,2055.94,2055.94,2055.94,1447.02,NULL,5.0,1,400.0
8255909800897461,UNRESOLVED,9,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,802,605,                 .30,               39.17,968.27,968.27,968.27,968.27,541.9,257.15,NULL,2.0,2,500.0
8255909800898022,RETURNED,1,Americas Everything Pack,1_Star,Standard Billing,DSL and Telephone with Video,0, NA,2300,635,                 .45,               60.05,1216.47,1216.47,1216.47,1216.47,1216.47,1216.47,NULL,5.0,3,800.0
8255909800898022,TECH TOOK,1,Americas Everything Pack,1_Star,Standard Billing,DSL and Telephone with Video,0, NA,2300,635,                 .45,               60.05,1216.47,1216.47,1216.47,1216.47,1216.47,1216.47,NULL,5.0,1,300.0
8255909800900091,RETURNED,1,AT 120,3_Star,Standard Billing,Video Only,0, NA,735,555,                 .45,               48.39,0.0,0.0,0.0,0.0,0.0,167.34,NULL,2.0,2,500.0
8255909800902642,RETURNED,1,Welcome Pack,1_Star,Standard Billing,Video Only,1, NA,847,635,                 .72,              107.33,34.85,34.85,34.85,34.85,34.85,48.02,NULL,1.0,1,200.0
8255909800903335,RETURNED,2,AT 200,4_Star,Standard Billing,Video Only,0, NA,909,675,                 .31,                 .00,0.0,0.0,116.9,116.9,116.9,235.36,NULL,2.0,2,500.0
8255909800905215,RETURNED,1,AT 120,3_Star,Standard Billing,Video Only,1, NA,706,635,                 .33,                7.27,0.0,0.0,0.0,0.0,0.0,242.69,NULL,4.0,3,600.0
8255909800906601,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,482,565,                 .54,               30.26,797.08,797.08,797.08,797.08,797.08,241.02,NULL,3.0,2,500.0
8255909800908748,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,1, CORE INTERNATIONAL,968,645,                 .94,              115.88,0.0,0.0,0.0,0.0,0.0,202.58,NULL,3.0,3,600.0
8255909800908862,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,208,545,                 .85,              164.44,927.46,927.46,927.46,927.46,927.46,452.31,NULL,1.0,1,300.0
8255909800909266,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,221,565,                 .94,                 .00,844.04,844.04,844.04,844.04,844.04,292.8,NULL,1.0,1,400.0
8255909800911122,RETURNED,2,AT 250,2_Star,Standard Billing,Video Only,1, NA,401,545,                 .89,                2.78,255.68,255.68,255.68,255.68,255.68,197.75,NULL,1.0,1,300.0
8255909800914126,RETURNED,3,AT 120,2_Star,Standard Billing,Video Only,1, NA,1274,635,                 .54,               20.21,0.0,0.0,0.0,0.0,0.0,164.8,NULL,1.0,1,200.0
8255909800914381,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,1203,605,                 .40,               19.40,1525.22,1525.22,1525.22,1525.22,1525.22,729.68,NULL,6.0,5,1100.0
8255909800916337,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,891,615,                1.08,             6516.38,417.05,417.05,417.05,417.05,417.05,188.82,NULL,1.0,1,300.0
8255909800916733,RETURNED,3,AT 120+,1_Star,Standard Billing,Video Only,0, NA,786,645,                 .67,               68.44,0.0,0.0,0.0,0.0,0.0,181.46,NULL,1.0,1,400.0
8255909800917384,UNRESOLVED,1,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,847,575,                 .25,              371.50,0.0,363.01,363.01,558.47,558.47,291.11,NULL,2.0,2,500.0
8255909800917749,RETURNED,1,AT 120+,1_Star,Standard Billing,Video Only,0, NA,1091,665,                 .56,                3.08,64.47,64.47,64.47,64.47,64.47,113.98,NULL,1.0,1,300.0
8255909800918507,RETURNED,2,Welcome Pack,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,663,595,                 .90,               18.10,0.0,0.0,0.0,0.0,0.0,69.62,NULL,1.0,1,200.0
8255909800918929,UNRESOLVED,2,AT 250,1_Star,Recurring Credit Card,DSL with Video,0, CORE INTERNATIONAL,330,585,                 .57,               60.71,1355.05,1355.05,1355.05,1355.05,1355.05,380.37,NULL,4.0,1,400.0
8255909800921568,RETURNED,3,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,780,735,                 .80,              311.40,112.43,112.43,112.43,112.43,112.43,146.5,NULL,2.0,1,400.0
8255909800922210,UNRESOLVED,2,AT 200,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,217,565,                1.17,              159.59,926.62,926.62,926.62,926.62,926.62,132.88,NULL,3.0,1,300.0
8255909800925957,UNRESOLVED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,452,575,                 .84,               76.20,869.65,869.65,869.65,869.65,869.65,309.62,NULL,2.0,1,400.0
8255909800926385,UNRESOLVED,5,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,531,0,                 .48,              263.35,306.95,306.95,306.95,306.95,306.95,49.08,NULL,1.0,1,300.0
8255909800926971,RETURNED,1,Latino Clasico,1_Star,Standard Billing,Video Only,0, NA,522,675,                 .32,                2.63,0.0,0.0,0.0,0.0,0.0,87.96,NULL,1.0,1,200.0
8255909800930197,UNRESOLVED,2,Latino Max,1_Star,Standard Billing,Video Only,0, NA,283,555,                 .78,               68.18,970.33,970.33,970.33,970.33,970.33,220.76,NULL,4.0,1,400.0
8255909800931633,RETURNED,1,AT 120+,1_Star,Standard Billing,Video Only,0, NA,253,535,                 .67,              124.38,466.9,466.9,466.9,466.9,466.9,195.02,NULL,1.0,1,400.0
8255909800932391,UNRESOLVED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,464,585,                 .60,               81.20,960.48,960.48,960.48,960.48,960.48,500.81,NULL,3.0,1,200.0
8255909800934264,UNRESOLVED,1,AT 120,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,522,675,                 .70,              104.30,0.0,0.0,0.0,0.0,0.0,433.62,NULL,1.0,1,400.0
8255909800934801,UNRESOLVED,2,AT 120,2_Star,Standard Billing,Video Only,1, NA,532,555,                 .53,               37.62,148.01,296.01,296.01,296.01,296.01,215.71,NULL,1.0,1,100.0
8255909800934876,UNRESOLVED,1,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,132,565,                 .52,                6.05,980.73,980.73,980.73,980.73,980.73,219.66,NULL,2.0,2,500.0
8255909800941574,UNRESOLVED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,145,615,                 .91,              272.85,1026.64,1026.64,1026.64,1026.64,1026.64,285.66,NULL,2.0,1,400.0
8255909800942887,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,56,565,                1.57,              114.29,726.29,726.29,726.29,726.29,726.29,135.36,NULL,1.0,1,300.0
8255909800943455,RETURNED,5,AT 250,1_Star,Standard Billing,Video Only,0, NA,605,575,                 .71,                 .00,612.04,612.04,612.04,612.04,612.04,422.64,NULL,4.0,3,600.0
8255909800946060,UNRESOLVED,2,AT 200,3_Star,Standard Billing,Video Only,0, NA,1063,595,                1.08,              142.00,400.13,400.13,400.13,400.13,400.13,245.82,NULL,2.0,1,300.0
8255909800946573,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,329,585,                 .93,               37.46,323.75,323.75,323.75,323.75,323.75,130.34,NULL,1.0,1,400.0
8255909800949155,RETURNED,2,AT 250,3_Star,Standard Billing,Video Only,0, NA,147,655,                1.69,             1579.92,600.84,600.84,600.84,600.84,600.84,256.27,NULL,3.0,1,300.0
8255909800950419,RETURNED,2,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,675,585,                 .73,              142.18,512.7,512.7,512.7,512.7,512.7,287.42,NULL,4.0,2,400.0
8255909800950419,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,675,585,                 .73,              142.18,512.7,512.7,512.7,512.7,512.7,287.42,NULL,4.0,2,400.0
8255909800950732,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,360,685,                 .33,                 .00,93.63,93.63,93.63,93.63,93.63,177.14,NULL,1.0,1,400.0
8255909800951110,RETURNED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1228,635,                 .63,              116.63,62.5,62.5,62.5,62.5,62.5,23.26,NULL,1.0,1,300.0
8255909800951482,UNRESOLVED,2,AT 120+,1_Star,Standard Billing,Video Only,0, NA,453,625,                 .22,                 .00,1039.29,1039.29,1039.29,1039.29,1039.29,316.21,NULL,4.0,1,400.0
8255909800954171,UNRESOLVED,5,OTHER PROGRAMMING,1_Star,Standard Billing,DSL with Video,0, CORE INTERNATIONAL,328,605,                 .45,               67.64,1906.74,1906.74,1906.74,1906.74,1906.74,313.47,NULL,5.0,3,900.0
8255909800954452,RETURNED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,725,565,                 .14,              328.95,198.92,198.92,198.92,198.92,198.92,23.32,NULL,2.0,2,400.0
8255909800954759,RETURNED,1,OTHER PROGRAMMING,4_Star,Standard Billing,Video Only,0, NA,1086,735,                 .72,              222.50,0.0,0.0,0.0,0.0,0.0,23.34,NULL,1.0,1,300.0
8255909800957406,RETURNED,2,AT 250,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,163,605,                 .17,                 .00,558.52,558.52,558.52,558.52,558.52,304.26,NULL,2.0,2,500.0
8255909800957612,RETURNED,7,AT 250,1_Star,Standard Billing,Video Only,1, CORE INTERNATIONAL,1120,545,                 .70,                 .00,327.66,327.66,327.66,327.66,327.66,419.45,NULL,3.0,3,600.0
8255909800957794,UNRESOLVED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,1405,575,                 .56,              179.25,425.36,425.36,425.36,425.36,425.36,221.44,NULL,1.0,1,300.0
8255909800960665,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,301,545,                 .47,                 .00,481.19,481.19,481.19,481.19,481.19,339.23,NULL,2.0,2,500.0
8255909800961192,UNRESOLVED,1,Latino Max,2_Star,Standard Billing,Video Only,0, NA,40,585,                 .85,               13.13,1420.06,1420.06,1420.06,1420.06,1420.06,226.57,NULL,4.0,4,1000.0
8255909800961408,UNRESOLVED,2,AT 250,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,96,635,                 .42,                7.53,0.0,0.0,0.0,0.0,0.0,193.84,NULL,2.0,2,500.0
8255909800961424,UNRESOLVED,2,Latino Dos,1_Star,Standard Billing,Video Only,0, NA,431,0,                 .47,                 .00,720.22,720.22,720.22,720.22,720.22,183.32,NULL,1.0,1,400.0
8255909800961556,RETURNED,4,AT 200,1_Star,Standard Billing,Wildblue with Video ,0, CORE INTERNATIONAL,335,585,                 .60,              122.83,536.05,536.05,536.05,536.05,536.05,476.66,NULL,2.0,3,650.0
8255909800961556,UNRESOLVED,4,AT 200,1_Star,Standard Billing,Wildblue with Video ,0, CORE INTERNATIONAL,335,585,                 .60,              122.83,536.05,536.05,536.05,536.05,536.05,476.66,NULL,2.0,1,220.0
8255909800962463,UNRESOLVED,2,AT 120+,1_Star,Standard Billing,DSL with Video,0, CORE INTERNATIONAL,193,515,                 .55,              245.64,983.37,1153.37,1153.37,1153.37,1153.37,373.09,NULL,1.0,1,300.0
8255909800964113,UNRESOLVED,0,UNKNOWN,1_Star,Standard Billing,NOT AVAILABLE,0, NA,392,575,                 .31,             1209.27,1018.86,1018.86,1018.86,1018.86,1018.86,261.53,NULL,0.0,2,400.0
8255909800964824,UNRESOLVED,0,Latino Max,2_Star,Standard Billing,Wildblue with Video ,0, NA,40,675,                 .68,                 .00,2247.38,2247.38,2247.38,2247.38,2247.38,1224.2,NULL,4.0,6,1370.0
8255909800966290,RETURNED,2,Dish Mexico,1_Star,Standard Billing,Video Only,1, NA,645,555,                 .27,                 .00,0.0,0.0,0.0,0.0,0.0,129.32,NULL,3.0,3,600.0
8255909800970235,UNRESOLVED,4,AT 200,1_Star,Recurring Credit Card,Video Only,0, NA,1137,585,                1.36,               44.00,0.0,0.0,0.0,0.0,0.0,0.0,NULL,2.0,1,400.0
8255909800970326,RETURNED,5,AT 200,1_Star,Standard Billing,DSL and Telephone with Video,0, NA,1230,655,                 .98,               74.73,593.66,593.66,593.66,593.66,593.66,743.03,NULL,4.0,4,700.0
8255909800970482,RETURNED,1,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,1, NA,209,565,                 .93,               40.00,471.7,471.7,471.7,471.7,471.7,27.03,NULL,1.0,1,400.0
8255909800970631,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,446,0,                 .81,               37.85,1436.11,1436.11,1436.11,1436.11,1436.11,688.72,NULL,6.0,6,1200.0
8255909800971027,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,756,565,                 .30,                8.56,427.81,427.81,427.81,427.81,427.81,219.21,NULL,3.0,3,600.0
8255909800973155,UNRESOLVED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,827,685,                 .54,                 .00,682.39,682.39,682.39,682.39,682.39,146.72,NULL,3.0,3,600.0
8255909800974450,UNRESOLVED,2,AT 120,1_Star,Standard Billing,Wildblue with Video ,0, NA,664,565,                 .63,                1.39,955.69,955.69,955.69,955.69,955.69,320.84,NULL,3.0,5,970.0
8255909800975416,RETURNED,2,Smart Pack,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,117,0,                 .38,                 .00,499.11,499.11,499.11,499.11,499.11,146.16,NULL,4.0,3,600.0
8255909800975853,RETURNED,1,Latino Max,1_Star,Standard Billing,Video Only,0, NA,131,665,                 .15,                 .00,641.69,641.69,641.69,641.69,641.69,318.58,NULL,5.0,4,700.0
8255909800977636,RETURNED,1,Smart Pack,1_Star,Standard Billing,Video Only,1, NA,755,615,                1.38,                 .00,225.27,225.27,225.27,225.27,225.27,94.77,NULL,1.0,1,200.0
8255909800978949,UNRESOLVED,1,Dish Mexico,1_Star,Standard Billing,Video Only,0, NA,481,0,                 .00,                 .00,656.28,656.28,656.28,656.28,656.28,125.46,NULL,2.0,2,500.0
8255909800979186,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,642,685,                1.31,              879.38,145.12,145.12,145.12,145.12,145.12,168.7,NULL,1.0,1,300.0
8255909800980002,RETURNED,2,AT 250,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,125,0,                 .31,                 .00,616.69,616.69,616.69,616.69,616.69,224.26,NULL,2.0,2,500.0
8255909800981950,RETURNED,1,AT 120+,1_Star,Standard Billing,DSL with Video,0, NA,131,565,                1.30,              126.75,941.75,941.75,941.75,941.75,941.75,384.02,NULL,2.0,1,300.0
