acct_no,equip_status,count_of_latecharge,core_programming,all_star,payment_method,line_of_business,commitment,core_international,tenure,credit_score,trds_mop_equal_2_or_gt_num,tot_amt_now_past_due_amt,bill1,bill2,bill3,bill4,bill5,curr_bal,dish_restart_flag,no_of_receivers,total_devices,total_equip_charge_amt
8255030119407296,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,302,555,                1.17,               66.72,451.39,451.39,451.39,451.39,451.39,313.88,NULL,3.0,3,600.0
8255030119413054,RESTARTED,1,AT 120,3_Star,Standard Billing,Video Only,1, NA,2501,555,                 .24,                 .00,185.3,178.3,85.65,180.3,175.3,138.24,NULL,1.0,1,200.0
8255030119415422,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,859,525,                1.35,               83.76,0.0,0.0,0.0,0.0,0.0,17.7,NULL,1.0,1,200.0
8255030119425017,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,2001,615,                1.51,              168.81,0.0,0.0,0.0,0.0,0.0,167.18,NULL,2.0,2,600.0
8255030119427914,RESTARTED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,3908,585,                 .75,                 .00,410.68,407.47,301.07,301.07,288.94,248.94,NULL,3.0,1,100.0
8255030119445254,RESTARTED,1,Dish America,1_Star,Standard Billing,Video Only,0, NA,360,605,                 .80,               53.93,1037.63,1037.63,1037.63,1037.63,1037.63,227.86,NULL,4.0,3,600.0
8255030119447532,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,930,515,                1.90,              132.31,211.36,220.99,220.99,260.51,273.51,239.93,NULL,4.0,6,1500.0
8255030119449074,RESTARTED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,1869,655,                 .88,              600.45,20.25,20.25,20.25,20.25,20.25,-0.71,NULL,1.0,1,200.0
8255030119457994,RESTARTED,3,AT 250,5_Star,Standard Billing,Video Only,0, NA,6130,0,                 .77,               40.04,111.14,111.14,0.0,250.54,235.91,0.0,NULL,2.0,1,200.0
8255030119486746,RESTARTED,6,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,1923,555,                1.49,              108.73,561.31,561.31,561.31,561.31,561.31,348.17,NULL,2.0,6,1500.0
8255030119488114,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,2502,475,                 .72,               85.07,1129.54,1129.54,1129.54,1129.54,1129.54,308.5,NULL,2.0,2,500.0
8255030119521419,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1081,585,                2.43,              296.29,631.03,631.03,631.03,631.03,631.03,379.65,NULL,2.0,2,600.0
8255030119523498,RESTARTED,0,AT 250,4_Star,Recurring Credit Card,Video Only,0, NA,4040,705,                 .58,                 .00,110.63,110.63,110.63,110.63,110.63,0.0,NULL,3.0,2,500.0
8255030119528711,RESTARTED,8,Latino Dos,5_Star,Standard Billing,Video Only,0, NA,2502,675,                4.50,              584.50,282.67,266.62,224.89,209.89,205.26,258.56,NULL,3.0,2,400.0
8255030119529438,RESTARTED,6,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1459,555,                1.25,              113.30,457.56,457.56,457.56,457.56,457.56,233.82,NULL,2.0,6,1200.0
8255030119542522,RESTARTED,1,Latino Dos,1_Star,Standard Billing,Video Only,0, NA,248,0,                 .60,                7.60,984.07,984.07,984.07,984.07,984.07,270.62,NULL,2.0,2,600.0
8255030119543256,RESTARTED,3,OTHER PROGRAMMING,4_Star,Standard Billing,Video Only,0, NA,3359,605,                 .00,                 .00,0.0,0.0,0.0,0.0,0.0,-20.82,NULL,2.0,2,500.0
8255030119564385,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,261,625,                 .80,                4.50,613.93,613.93,613.93,613.93,613.93,366.65,NULL,1.0,1,400.0
8255030119566687,RESTARTED,0,AT 250,3_Star,Standard Billing,Video Only,0, NA,1598,695,                 .80,              128.89,0.0,0.0,0.0,0.0,0.0,-83.47,NULL,1.0,1,200.0
8255030119568238,RESTARTED,1,AT 200,4_Star,Recurring Credit Card,Video Only,0, NA,1871,595,                 .78,               23.86,108.63,108.63,108.63,108.63,108.63,16.4,NULL,2.0,2,500.0
8255030119581074,RESTARTED,0,UNKNOWN,1_Star,Standard Billing,Video Only,0, NA,2173,0,                1.71,              119.82,120.14,120.14,120.14,120.14,120.14,7.7,NULL,1.0,1,300.0
8255030119581371,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,369,555,                2.75,              191.42,0.0,0.0,0.0,0.0,0.0,179.22,NULL,2.0,2,400.0
8255030119588012,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,711,535,                 .17,                 .00,159.51,159.51,159.51,159.51,159.51,154.24,NULL,1.0,1,200.0
8255030119597427,RESTARTED,6,Latino Dos,1_Star,Standard Billing,Video Only,0, NA,2610,575,                 .63,                1.78,192.59,192.59,192.59,192.59,192.59,191.2,NULL,2.0,1,200.0
8255030119600577,RESTARTED,0,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,2849,695,                 .85,              165.55,57.78,57.78,57.78,149.67,121.16,NULL,NULL,1.0,1,200.0
8255030119622258,RESTARTED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1083,585,                 .50,               30.81,278.4,278.4,278.4,278.4,278.4,354.86,NULL,1.0,2,400.0
8255030119622894,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,3876,715,                 .93,               73.26,838.65,838.65,838.65,838.65,838.65,256.84,NULL,3.0,3,900.0
8255030119624023,RESTARTED,1,AT 120+,1_Star,Standard Billing,Video Only,0, NA,1454,545,                1.38,                 .00,245.94,124.96,113.98,246.59,241.59,0.0,NULL,2.0,2,500.0
8255030119631309,RESTARTED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,1187,555,                 .63,               43.59,90.55,90.55,90.55,90.55,90.55,174.24,NULL,1.0,2,400.0
8255030119654830,RESTARTED,0,AT 250,5_Star,Standard Billing,Video Only,0, NA,1175,605,                3.18,               76.27,298.34,306.33,299.33,142.17,137.17,376.4,NULL,4.0,1,400.0
8255030119660647,RESTARTED,6,AT 200,1_Star,Standard Billing,Video Only,0, NA,2307,595,                 .71,               40.10,356.26,356.26,356.26,351.26,346.26,310.22,NULL,1.0,2,200.0
8255030119663559,RESTARTED,2,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,803,615,                 .73,               28.89,574.75,574.75,574.75,574.75,574.75,155.13,NULL,3.0,6,1400.0
8255030119677211,RESTARTED,1,Dish Mexico,1_Star,Standard Billing,Video Only,0, NA,850,585,                 .83,               47.49,0.0,0.0,0.0,0.0,0.0,204.76,NULL,2.0,1,300.0
8255030119680769,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,204,555,                 .57,                 .00,926.99,926.99,926.99,926.99,926.99,283.99,NULL,1.0,1,400.0
8255030119681569,RESTARTED,6,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,2320,605,                 .80,              671.98,141.95,99.3,92.27,42.62,69.38,98.24,NULL,1.0,1,100.0
8255030119688606,RESTARTED,0,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,133,505,                 .83,               90.44,0.0,0.0,0.0,0.0,0.0,0.0,NULL,2.0,2,500.0
8255030119698548,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,292,575,                 .93,               35.16,363.36,363.36,363.36,363.36,363.36,479.48,NULL,1.0,1,200.0
8255030119700724,RESTARTED,12,AT 250,1_Star,Standard Billing,Video Only,0, NA,2289,625,                1.38,               28.88,461.42,461.42,461.42,461.42,461.42,258.38,NULL,2.0,6,1500.0
8255030119707638,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,497,505,                1.47,              189.93,413.69,413.69,413.69,413.69,413.69,261.62,NULL,2.0,2,500.0
8255030119709584,RESTARTED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,2733,625,                 .55,               26.24,0.0,0.0,0.0,0.0,0.0,279.33,NULL,1.0,1,300.0
8255030119721878,RESTARTED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,469,515,                1.05,              195.95,956.38,956.38,956.38,956.38,956.38,395.8,NULL,2.0,2,800.0
8255030119749879,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,519,555,                 .81,               30.81,691.03,691.03,691.03,691.03,691.03,210.69,NULL,2.0,1,300.0
8255030119751073,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,500,585,                 .43,               34.14,0.0,0.0,0.0,0.0,0.0,224.52,NULL,2.0,1,200.0
8255030119767632,RESTARTED,2,AT 200,2_Star,Recurring Credit Card,Video Only,0, NA,4424,645,                 .53,               35.63,78.3,78.3,78.3,78.3,78.3,70.22,NULL,1.0,2,600.0
8255030119773747,RESTARTED,14,Welcome Pack,2_Star,Standard Billing,Video Only,0, NA,1078,645,                 .87,              222.06,83.42,83.42,83.42,83.42,83.42,176.01,NULL,5.0,2,200.0
8255030119777003,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,220,555,                 .91,               86.64,835.58,835.58,835.58,835.58,835.58,262.33,NULL,1.0,1,300.0
8255030119793059,RESTARTED,2,UNKNOWN,1_Star,Standard Billing,Video Only,0, NA,5937,0,                 .46,              185.41,214.27,95.1,95.1,102.16,157.04,175.7,NULL,3.0,2,500.0
8255030119822213,RESTARTED,0,UNKNOWN,4_Star,Standard Billing,Video Only,0, NA,1279,595,                1.11,               49.00,361.53,340.72,332.37,319.71,301.32,0.0,NULL,5.0,2,400.0
8255030119831263,RESTARTED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1122,535,                 .94,               38.87,524.53,524.53,524.53,524.53,524.53,251.46,NULL,4.0,4,700.0
8255030119833509,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,1374,0,                1.17,               34.08,215.72,208.72,100.86,168.17,325.58,221.72,NULL,3.0,6,1200.0
8255030119853242,RESTARTED,10,AT 200,5_Star,Standard Billing,Video Only,0, NA,2139,555,                1.56,                 .00,373.99,323.15,372.7,372.7,396.32,0.0,NULL,4.0,2,400.0
8255030119858241,RESTARTED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,1989,565,                 .74,               59.50,158.36,158.36,158.36,158.36,158.36,165.24,NULL,2.0,1,200.0
8255030119866046,RESTARTED,1,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,642,715,                 .48,               28.49,134.92,134.92,134.92,134.92,134.92,75.65,NULL,4.0,1,200.0
8255030119901165,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,2356,555,                1.06,               26.10,272.66,272.66,272.66,267.66,386.99,494.76,NULL,2.0,4,1000.0
8255030119925909,RESTARTED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1092,715,                 .77,               24.63,5.16,5.16,5.16,5.16,5.16,62.54,NULL,1.0,2,800.0
8255030119954958,RESTARTED,2,AT 200,4_Star,Standard Billing,Video Only,0, NA,1772,555,                2.06,              136.29,227.26,227.26,227.26,222.26,217.26,185.2,NULL,2.0,2,400.0
8255030119970848,RESTARTED,0,AT 200,5_Star,Standard Billing,Video Only,0, NA,3941,715,                 .58,               17.33,224.26,108.63,108.63,115.62,214.26,0.0,NULL,3.0,2,500.0
8255030119972943,RESTARTED,2,Welcome Pack,1_Star,Standard Billing,Wildblue with Video ,0, NA,1872,655,                1.24,               89.21,110.67,110.67,110.67,110.67,110.67,211.32,NULL,2.0,2,200.0
8255030119980037,RESTARTED,2,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, NA,582,565,                1.04,               44.84,1148.69,1148.69,1148.69,1148.69,1148.69,523.09,NULL,3.0,2,800.0
8255030130005566,RESTARTED,4,AT 250,1_Star,Standard Billing,Video Only,0, NA,3595,645,                 .09,              155.00,272.17,132.57,676.55,676.55,676.55,255.94,NULL,2.0,6,1800.0
8255030130008594,RESTARTED,8,Welcome Pack,3_Star,Standard Billing,Video Only,0, NA,4300,625,                 .53,               36.47,74.71,62.14,27.28,102.24,100.8,74.66,NULL,2.0,4,400.0
8255030130008677,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,3313,575,                 .32,               16.81,324.0,326.6,164.6,139.0,280.0,267.24,NULL,3.0,3,600.0
8255030130011135,RESTARTED,2,AT 200,5_Star,Standard Billing,Video Only,0, NA,3896,735,                 .41,                 .00,326.6,111.33,216.24,274.62,131.31,291.94,NULL,3.0,2,600.0
8255030130014014,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,3054,715,                 .41,               15.87,0.0,0.0,0.0,0.0,0.0,134.71,NULL,1.0,1,100.0
8255030130044243,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,653,575,                 .47,               91.58,1069.23,1069.23,1069.23,1069.23,1069.23,333.01,NULL,2.0,2,500.0
8255030130133970,RESTARTED,1,Latino Plus,1_Star,Standard Billing,Video Only,0, NA,229,535,                1.00,                 .00,700.24,700.24,700.24,700.24,700.24,154.34,NULL,2.0,2,500.0
8255030130175377,RESTARTED,0,OTHER PROGRAMMING,3_Star,Standard Billing,Video Only,0, NA,3645,685,                 .20,                 .00,0.0,0.0,0.0,0.0,0.0,51.02,NULL,1.0,3,800.0
8255030130218979,RESTARTED,8,AT 200,1_Star,Standard Billing,Video Only,0, NA,2495,715,                2.19,              101.88,134.49,134.49,134.49,134.49,134.49,190.14,NULL,1.0,1,400.0
8255030130225149,RESTARTED,0,Dish Mexico,3_Star,Standard Billing,Video Only,0, NA,3213,575,                 .68,              210.06,45.98,45.98,45.98,45.98,45.98,10.6,NULL,1.0,1,300.0
8255030130226873,RESTARTED,3,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,940,565,                1.08,               93.69,-9.06,79.68,36.34,142.01,222.32,NULL,NULL,1.0,3,900.0
8255030130229042,RESTARTED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,2480,595,                 .46,              181.09,0.0,0.0,0.0,0.0,0.0,15.02,NULL,1.0,1,100.0
8255030130231691,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,620,525,                 .25,               25.95,675.28,675.28,675.28,675.28,675.28,302.26,NULL,2.0,1,400.0
8255030130267034,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,517,565,                 .68,               24.49,590.89,590.89,590.89,590.89,590.89,237.98,NULL,1.0,1,300.0
8255030130297353,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,3201,645,                 .96,              102.37,0.0,0.0,0.0,0.0,0.0,74.07,NULL,2.0,2,500.0
8255030130353206,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,853,555,                 .59,               40.95,824.45,824.45,824.45,824.45,824.45,271.26,NULL,2.0,1,300.0
8255030130367602,RESTARTED,0,AT 120,1_Star,Standard Billing,Video Only,0, NA,1980,705,                 .46,                 .00,529.62,529.62,529.62,529.62,529.62,46.3,NULL,1.0,1,200.0
8255030130368311,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,700,0,                 .31,              153.19,511.12,511.12,511.12,511.12,511.12,93.63,NULL,2.0,2,500.0
8255030130432661,RESTARTED,0,AT 120,1_Star,Standard Billing,Video Only,0, NA,1796,635,                1.44,              256.94,185.96,185.96,185.96,185.96,180.96,165.9,NULL,1.0,1,300.0
8255030130453550,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1184,665,                 .45,               23.12,131.69,131.69,131.69,131.69,131.69,175.32,NULL,1.0,2,600.0
8255030130498803,RESTARTED,1,Latino Max,3_Star,Standard Billing,Video Only,0, NA,928,585,                 .90,              162.98,106.33,106.33,106.33,106.33,106.33,218.37,NULL,2.0,2,500.0
8255030130501127,RESTARTED,1,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,330,705,                 .58,              168.48,0.0,0.0,0.0,0.0,0.0,502.37,NULL,3.0,3,600.0
8255030130571195,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,776,0,                1.03,               67.98,1139.12,1139.12,1139.12,1139.12,1139.12,398.11,NULL,3.0,1,200.0
8255030130631528,RESTARTED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,1382,605,                1.08,              179.58,193.96,95.98,5.0,183.96,85.98,178.34,NULL,2.0,4,1000.0
8255030130838859,RESTARTED,0,AT 200,3_Star,Standard Billing,Video Only,0, NA,2453,545,                 .95,              173.19,5.0,-56.98,56.98,91.98,96.98,0.0,NULL,1.0,1,300.0
8255030130839022,RESTARTED,0,AT 120,4_Star,Recurring Credit Card,Video Only,0, NA,3014,625,                1.21,             1346.50,86.88,95.37,146.32,144.3,152.3,0.0,NULL,2.0,2,500.0
8255030130842034,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,750,565,                 .86,               74.66,0.0,21.71,21.71,86.85,86.85,232.48,NULL,1.0,2,500.0
8255030131042907,RESTARTED,1,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,1706,655,                 .41,              227.84,0.0,528.78,54.27,404.48,118.49,NULL,NULL,3.0,2,500.0
8255030131048722,RESTARTED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,542,595,                 .77,              103.76,643.38,643.38,643.38,643.38,643.38,22.9,NULL,1.0,2,800.0
8255030131096259,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,361,575,                 .75,                 .00,1494.01,1494.01,1494.01,1494.01,1494.01,320.71,NULL,2.0,1,400.0
8255030131103683,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,1110,525,                 .56,               42.04,288.59,139.3,139.3,317.5,281.97,231.18,NULL,3.0,2,800.0
8255030131119515,RESTARTED,3,UNKNOWN,1_Star,Standard Billing,Video Only,0, NA,1846,555,                 .70,                3.60,147.96,147.96,157.5,167.04,235.38,0.0,NULL,2.0,2,500.0
8255030131215651,RESTARTED,1,AT 200,3_Star,Standard Billing,Video Only,0, NA,2232,555,                2.69,                 .00,0.0,0.0,0.0,0.0,-14.92,-14.92,NULL,1.0,1,300.0
8255030131238075,RESTARTED,2,AT 250,4_Star,Standard Billing,Video Only,0, NA,954,605,                 .11,                 .00,0.0,0.0,0.0,0.0,0.0,17.6,NULL,2.0,2,500.0
8255030131280895,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,4023,545,                 .48,              104.62,96.16,208.86,316.56,210.86,205.86,277.88,NULL,1.0,2,600.0
8255030131353890,RESTARTED,0,AT 120,3_Star,Standard Billing,Video Only,0, NA,1703,545,                1.06,                4.25,171.94,178.96,85.98,112.88,119.9,61.2,NULL,2.0,2,400.0
8255030131356190,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,909,565,                 .72,               67.96,978.97,978.97,978.97,978.97,978.97,163.74,NULL,2.0,2,500.0
8255030131384648,RESTARTED,1,Welcome Pack,2_Star,Standard Billing,Video Only,0, NA,1723,625,                 .09,                 .00,70.48,80.32,73.32,33.16,73.32,23.2,NULL,3.0,1,400.0
8255030131394688,RESTARTED,3,Smart Pack,1_Star,Standard Billing,Video Only,1, NA,644,595,                 .69,              119.53,155.15,155.15,155.15,155.15,155.15,78.06,NULL,1.0,2,200.0
8255030131402218,RESTARTED,4,AT 120+,3_Star,Standard Billing,Video Only,0, NA,1542,565,                 .78,               62.72,109.46,99.46,99.46,267.14,245.6,252.6,NULL,2.0,9,1800.0
8255030131466866,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,1966,585,                1.09,                 .00,363.52,363.52,363.52,363.52,363.52,251.94,NULL,2.0,2,600.0
8255030131480230,RESTARTED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,842,615,                 .37,                4.03,359.21,359.21,359.21,359.21,359.21,173.89,NULL,1.0,1,300.0
